Time (Sec);S100;S0;S1;S10;S11;S12;S13;S2;S3;S4;S5;S6;S7;S8;S9;
23.999999999999947;100.0;99.9727447999996;99.9878999999996;99.9878999999996;99.95758959999961;99.9878999999996;99.95758959999961;99.9878999999996;99.9727447999996;99.9878999999996;99.95758959999961;99.9878999999996;99.9878999999996;99.9878999999996;99.9878999999996;
24.199999999999946;100.0;99.9726447999996;99.9877999999996;99.9877999999996;99.9574895999996;99.9877999999996;99.9574895999996;99.9877999999996;99.9726447999996;99.9877999999996;99.9574895999996;99.9877999999996;99.9877999999996;99.9877999999996;99.9877999999996;
24.399999999999945;100.0;99.9725447999996;99.98769999999959;99.98769999999959;99.9573895999996;99.98769999999959;99.9573895999996;99.98769999999959;99.9725447999996;99.98769999999959;99.9573895999996;99.98769999999959;99.98769999999959;99.98769999999959;99.98769999999959;
24.599999999999945;100.0;99.9724447999996;99.98759999999959;99.98759999999959;99.9572895999996;99.98759999999959;99.9572895999996;99.98759999999959;99.9724447999996;99.98759999999959;99.9572895999996;99.98759999999959;99.98759999999959;99.98759999999959;99.98759999999959;
24.799999999999944;100.0;99.97234479999959;99.98749999999959;99.98749999999959;99.9571895999996;99.98749999999959;99.9571895999996;99.98749999999959;99.97234479999959;99.98749999999959;99.9571895999996;99.98749999999959;99.98749999999959;99.98749999999959;99.98749999999959;
24.999999999999943;100.0;99.97224479999959;99.98739999999958;99.98739999999958;99.95708959999959;99.98739999999958;99.95708959999959;99.98739999999958;99.97224479999959;99.98739999999958;99.95708959999959;99.98739999999958;99.98739999999958;99.98739999999958;99.98739999999958;
24.999999999999943;100.0;99.97224479999959;99.98739999999958;99.98739999999958;99.95708959999959;99.98739999999958;99.95708959999959;99.98739999999958;99.97224479999959;99.98739999999958;99.95708959999959;99.98739999999958;99.98739999999958;99.98739999999958;99.98739999999958;
25.199999999999942;100.0;99.97214479999958;99.98729999999958;99.98729999999958;99.95698959999959;99.98729999999958;99.95698959999959;99.98729999999958;99.97214479999958;99.98729999999958;99.95698959999959;99.98729999999958;99.98729999999958;99.98729999999958;99.98729999999958;
25.39999999999994;100.0;99.97204479999958;99.98719999999958;99.98719999999958;99.95688959999958;99.98719999999958;99.95688959999958;99.98719999999958;99.97204479999958;99.98719999999958;99.95688959999958;99.98719999999958;99.98719999999958;99.98719999999958;99.98719999999958;
25.59999999999994;100.0;99.97194479999958;99.98709999999957;99.98709999999957;99.95678959999958;99.98709999999957;99.95678959999958;99.98709999999957;99.97194479999958;99.98709999999957;99.95678959999958;99.98709999999957;99.98709999999957;99.98709999999957;99.98709999999957;
25.79999999999994;100.0;99.97184479999957;99.98699999999957;99.98699999999957;99.95668959999958;99.98699999999957;99.95668959999958;99.98699999999957;99.97184479999957;99.98699999999957;99.95668959999958;99.98699999999957;99.98699999999957;99.98699999999957;99.98699999999957;
25.99999999999994;100.0;99.97174479999957;99.98689999999957;99.98689999999957;99.95658959999957;99.98689999999957;99.95658959999957;99.98689999999957;99.97174479999957;99.98689999999957;99.95658959999957;99.98689999999957;99.98689999999957;99.98689999999957;99.98689999999957;
25.99999999999994;100.0;99.97174479999957;99.98689999999957;99.98689999999957;99.95658959999957;99.98689999999957;99.95658959999957;99.98689999999957;99.97174479999957;99.98689999999957;99.95658959999957;99.98689999999957;99.98689999999957;99.98689999999957;99.98689999999957;
26.19999999999994;100.0;99.97164479999957;99.98679999999956;99.98679999999956;99.95648959999957;99.98679999999956;99.95648959999957;99.98679999999956;99.97164479999957;99.98679999999956;99.95648959999957;99.98679999999956;99.98679999999956;99.98679999999956;99.98679999999956;
26.399999999999938;100.0;99.97154479999956;99.98669999999956;99.98669999999956;99.95638959999957;99.98669999999956;99.95638959999957;99.98669999999956;99.97154479999956;99.98669999999956;99.95638959999957;99.98669999999956;99.98669999999956;99.98669999999956;99.98669999999956;
26.599999999999937;100.0;99.97144479999956;99.98659999999956;99.98659999999956;99.95628959999956;99.98659999999956;99.95628959999956;99.98659999999956;99.97144479999956;99.98659999999956;99.95628959999956;99.98659999999956;99.98659999999956;99.98659999999956;99.98659999999956;
26.799999999999937;100.0;99.97134479999956;99.98649999999955;99.98649999999955;99.95618959999956;99.98649999999955;99.95618959999956;99.98649999999955;99.97134479999956;99.98649999999955;99.95618959999956;99.98649999999955;99.98649999999955;99.98649999999955;99.98649999999955;
26.999999999999936;100.0;99.97124479999955;99.98639999999955;99.98639999999955;99.95608959999956;99.98639999999955;99.95608959999956;99.98639999999955;99.97124479999955;99.98639999999955;99.95608959999956;99.98639999999955;99.98639999999955;99.98639999999955;99.98639999999955;
26.999999999999936;100.0;99.97124479999955;99.98639999999955;99.98639999999955;99.95608959999956;99.98639999999955;99.95608959999956;99.98639999999955;99.97124479999955;99.98639999999955;99.95608959999956;99.98639999999955;99.98639999999955;99.98639999999955;99.98639999999955;
27.199999999999935;100.0;99.97114479999955;99.98629999999955;99.98629999999955;99.95598959999955;99.98629999999955;99.95598959999955;99.98629999999955;99.97114479999955;99.98629999999955;99.95598959999955;99.98629999999955;99.98629999999955;99.98629999999955;99.98629999999955;
27.399999999999935;100.0;99.97104479999955;99.98619999999954;99.98619999999954;99.95588959999955;99.98619999999954;99.95588959999955;99.98619999999954;99.97104479999955;99.98619999999954;99.95588959999955;99.98619999999954;99.98619999999954;99.98619999999954;99.98619999999954;
27.599999999999934;100.0;99.97094479999954;99.98609999999954;99.98609999999954;99.95578959999955;99.98609999999954;99.95578959999955;99.98609999999954;99.97094479999954;99.98609999999954;99.95578959999955;99.98609999999954;99.98609999999954;99.98609999999954;99.98609999999954;
27.799999999999933;100.0;99.97084479999954;99.98599999999954;99.98599999999954;99.95568959999954;99.98599999999954;99.95568959999954;99.98599999999954;99.97084479999954;99.98599999999954;99.95568959999954;99.98599999999954;99.98599999999954;99.98599999999954;99.98599999999954;
27.999999999999932;100.0;99.97074479999954;99.98589999999953;99.98589999999953;99.95558959999954;99.98589999999953;99.95558959999954;99.98589999999953;99.97074479999954;99.98589999999953;99.95558959999954;99.98589999999953;99.98589999999953;99.98589999999953;99.98589999999953;
27.999999999999932;100.0;99.97074479999954;99.98589999999953;99.98589999999953;99.95558959999954;99.98589999999953;99.95558959999954;99.98589999999953;99.97074479999954;99.98589999999953;99.95558959999954;99.98589999999953;99.98589999999953;99.98589999999953;99.98589999999953;
28.199999999999932;100.0;99.97064479999953;99.98579999999953;99.98579999999953;99.95548959999954;99.98579999999953;99.95548959999954;99.98579999999953;99.97064479999953;99.98579999999953;99.95548959999954;99.98579999999953;99.98579999999953;99.98579999999953;99.98579999999953;
28.39999999999993;100.0;99.97054479999953;99.98569999999953;99.98569999999953;99.95538959999953;99.98569999999953;99.95538959999953;99.98569999999953;99.97054479999953;99.98569999999953;99.95538959999953;99.98569999999953;99.98569999999953;99.98569999999953;99.98569999999953;
28.59999999999993;100.0;99.97044479999953;99.98559999999952;99.98559999999952;99.95528959999953;99.98559999999952;99.95528959999953;99.98559999999952;99.97044479999953;99.98559999999952;99.95528959999953;99.98559999999952;99.98559999999952;99.98559999999952;99.98559999999952;
28.79999999999993;100.0;99.97034479999952;99.98549999999952;99.98549999999952;99.95518959999953;99.98549999999952;99.95518959999953;99.98549999999952;99.97034479999952;99.98549999999952;99.95518959999953;99.98549999999952;99.98549999999952;99.98549999999952;99.98549999999952;
28.99999999999993;100.0;99.97024479999952;99.98539999999952;99.98539999999952;99.95508959999952;99.98539999999952;99.95508959999952;99.98539999999952;99.97024479999952;99.98539999999952;99.95508959999952;99.98539999999952;99.98539999999952;99.98539999999952;99.98539999999952;
28.99999999999993;100.0;99.97024479999952;99.98539999999952;99.98539999999952;99.95508959999952;99.98539999999952;99.95508959999952;99.98539999999952;99.97024479999952;99.98539999999952;99.95508959999952;99.98539999999952;99.98539999999952;99.98539999999952;99.98539999999952;
