Time (Sec);S100;S0;S1;S10;S11;S12;S13;S2;S3;S4;S5;S6;S7;S8;S9;S106;S107;
3.6000000000000005;100.0;99.98531279999993;99.99809999999994;99.99809999999994;99.99809999999994;99.99809999999994;99.99809999999994;99.99809999999994;99.98531279999993;99.99809999999994;99.99809999999994;99.99809999999994;99.99809999999994;99.99809999999994;99.99809999999994;100.0;100.0;
3.8000000000000007;100.0;99.98521279999993;99.99799999999993;99.99799999999993;99.99799999999993;99.99799999999993;99.99799999999993;99.99799999999993;99.98521279999993;99.99799999999993;99.99799999999993;99.99799999999993;99.99799999999993;99.99799999999993;99.99799999999993;100.0;100.0;
4.000000000000001;100.0;99.98511279999992;99.99789999999993;99.99789999999993;99.99789999999993;99.99789999999993;99.99789999999993;99.99789999999993;99.98511279999992;99.99789999999993;99.99789999999993;99.99789999999993;99.99789999999993;99.99789999999993;99.99789999999993;100.0;100.0;
4.000000000000001;100.0;99.98511279999992;99.99789999999993;99.99789999999993;99.99789999999993;99.99789999999993;99.99789999999993;99.99789999999993;99.98511279999992;99.99789999999993;99.99789999999993;99.99789999999993;99.99789999999993;99.99789999999993;99.99789999999993;100.0;100.0;
4.200000000000001;100.0;99.98501279999992;99.99779999999993;99.99779999999993;99.99779999999993;99.99779999999993;99.99779999999993;99.99779999999993;99.98501279999992;99.99779999999993;99.99779999999993;99.99779999999993;99.99779999999993;99.99779999999993;99.99779999999993;100.0;100.0;
4.200000000000001;100.0;99.98501279999992;99.99779999999993;99.99779999999993;99.99779999999993;99.99779999999993;99.99779999999993;99.99779999999993;99.98501279999992;99.99779999999993;99.98501279999992;99.99779999999993;99.99779999999993;99.99779999999993;99.99779999999993;100.0;100.0;
4.222745333333334;100.0;99.98501279999992;99.99779999999993;99.99779999999993;99.99779999999993;99.99779999999993;99.99779999999993;99.99779999999993;99.98501279999992;99.99779999999993;99.98501279999992;99.99779999999993;99.99779999999993;99.99779999999993;99.99779999999993;100.0;100.0;
4.4;100.0;99.98491279999992;99.99769999999992;99.99769999999992;99.99769999999992;99.99769999999992;99.99769999999992;99.99769999999992;99.98491279999992;99.99769999999992;99.98491279999992;99.99769999999992;99.99769999999992;99.99769999999992;99.99769999999992;100.0;100.0;
4.6000000000000005;100.0;99.98481279999992;99.99759999999992;99.99759999999992;99.99759999999992;99.99759999999992;99.99759999999992;99.99759999999992;99.98481279999992;99.99759999999992;99.98481279999992;99.99759999999992;99.99759999999992;99.99759999999992;99.99759999999992;100.0;100.0;
4.800000000000001;100.0;99.98471279999991;99.99749999999992;99.99749999999992;99.99749999999992;99.99749999999992;99.99749999999992;99.99749999999992;99.98471279999991;99.99749999999992;99.98471279999991;99.99749999999992;99.99749999999992;99.99749999999992;99.99749999999992;100.0;100.0;
5.000000000000001;100.0;99.98461279999991;99.99739999999991;99.99739999999991;99.99739999999991;99.99739999999991;99.99739999999991;99.99739999999991;99.98461279999991;99.99739999999991;99.98461279999991;99.99739999999991;99.99739999999991;99.99739999999991;99.99739999999991;100.0;100.0;
5.000000000000001;100.0;99.98461279999991;99.99739999999991;99.99739999999991;99.99739999999991;99.99739999999991;99.99739999999991;99.99739999999991;99.98461279999991;99.99739999999991;99.98461279999991;99.99739999999991;99.99739999999991;99.99739999999991;99.99739999999991;100.0;100.0;
5.200000000000001;100.0;99.9845127999999;99.99729999999991;99.99729999999991;99.99729999999991;99.99729999999991;99.99729999999991;99.99729999999991;99.9845127999999;99.99729999999991;99.9845127999999;99.99729999999991;99.99729999999991;99.99729999999991;99.99729999999991;100.0;100.0;
5.400000000000001;100.0;99.9844127999999;99.9971999999999;99.9971999999999;99.9971999999999;99.9971999999999;99.9971999999999;99.9971999999999;99.9844127999999;99.9971999999999;99.9844127999999;99.9971999999999;99.9971999999999;99.9971999999999;99.9971999999999;100.0;100.0;
5.600000000000001;100.0;99.9843127999999;99.9970999999999;99.9970999999999;99.9970999999999;99.9970999999999;99.9970999999999;99.9970999999999;99.9843127999999;99.9970999999999;99.9843127999999;99.9970999999999;99.9970999999999;99.9970999999999;99.9970999999999;100.0;100.0;
5.800000000000002;100.0;99.9842127999999;99.9969999999999;99.9969999999999;99.9969999999999;99.9969999999999;99.9969999999999;99.9969999999999;99.9842127999999;99.9969999999999;99.9842127999999;99.9969999999999;99.9969999999999;99.9969999999999;99.9969999999999;100.0;100.0;
6.000000000000002;100.0;99.98411279999989;99.9968999999999;99.9968999999999;99.9968999999999;99.9968999999999;99.9968999999999;99.9968999999999;99.98411279999989;99.9968999999999;99.98411279999989;99.9968999999999;99.9968999999999;99.9968999999999;99.9968999999999;100.0;100.0;
6.000000000000002;100.0;99.98411279999989;99.9968999999999;99.9968999999999;99.9968999999999;99.9968999999999;99.9968999999999;99.9968999999999;99.98411279999989;99.9968999999999;99.98411279999989;99.9968999999999;99.9968999999999;99.9968999999999;99.9968999999999;100.0;100.0;
6.200000000000002;100.0;99.98401279999989;99.9967999999999;99.9967999999999;99.9967999999999;99.9967999999999;99.9967999999999;99.9967999999999;99.98401279999989;99.9967999999999;99.98401279999989;99.9967999999999;99.9967999999999;99.9967999999999;99.9967999999999;100.0;100.0;
6.400000000000002;100.0;99.98391279999989;99.99669999999989;99.99669999999989;99.99669999999989;99.99669999999989;99.99669999999989;99.99669999999989;99.98391279999989;99.99669999999989;99.98391279999989;99.99669999999989;99.99669999999989;99.99669999999989;99.99669999999989;100.0;100.0;
6.600000000000002;100.0;99.98381279999988;99.99659999999989;99.99659999999989;99.99659999999989;99.99659999999989;99.99659999999989;99.99659999999989;99.98381279999988;99.99659999999989;99.98381279999988;99.99659999999989;99.99659999999989;99.99659999999989;99.99659999999989;100.0;100.0;
6.8000000000000025;100.0;99.98371279999988;99.99649999999988;99.99649999999988;99.99649999999988;99.99649999999988;99.99649999999988;99.99649999999988;99.98371279999988;99.99649999999988;99.98371279999988;99.99649999999988;99.99649999999988;99.99649999999988;99.99649999999988;100.0;100.0;
7.000000000000003;100.0;99.98361279999988;99.99639999999988;99.99639999999988;99.99639999999988;99.99639999999988;99.99639999999988;99.99639999999988;99.98361279999988;99.99639999999988;99.98361279999988;99.99639999999988;99.99639999999988;99.99639999999988;99.99639999999988;100.0;100.0;
7.000000000000003;100.0;99.98361279999988;99.99639999999988;99.99639999999988;99.99639999999988;99.99639999999988;99.99639999999988;99.99639999999988;99.98361279999988;99.99639999999988;99.98361279999988;99.99639999999988;99.99639999999988;99.99639999999988;99.99639999999988;100.0;100.0;
7.200000000000003;100.0;99.98351279999987;99.99629999999988;99.99629999999988;99.99629999999988;99.99629999999988;99.99629999999988;99.99629999999988;99.98351279999987;99.99629999999988;99.98351279999987;99.99629999999988;99.99629999999988;99.99629999999988;99.99629999999988;100.0;100.0;
7.200000000000003;100.0;99.98351279999987;99.99629999999988;99.99629999999988;99.99629999999988;99.99629999999988;99.99629999999988;99.99629999999988;99.98351279999987;99.99629999999988;99.97025199999987;99.99629999999988;99.99629999999988;99.99629999999988;99.99629999999988;100.0;100.0;
7.2238346666666695;100.0;99.98351279999987;99.99629999999988;99.99629999999988;99.99629999999988;99.99629999999988;99.99629999999988;99.99629999999988;99.98351279999987;99.99629999999988;99.97025199999987;99.99629999999988;99.99629999999988;99.99629999999988;99.99629999999988;100.0;100.0;
7.400000000000003;100.0;99.98341279999987;99.99619999999987;99.99619999999987;99.99619999999987;99.99619999999987;99.99619999999987;99.99619999999987;99.98341279999987;99.99619999999987;99.97015199999987;99.99619999999987;99.99619999999987;99.99619999999987;99.99619999999987;100.0;100.0;
7.600000000000003;100.0;99.98331279999987;99.99609999999987;99.99609999999987;99.99609999999987;99.99609999999987;99.99609999999987;99.99609999999987;99.98331279999987;99.99609999999987;99.97005199999987;99.99609999999987;99.99609999999987;99.99609999999987;99.99609999999987;100.0;100.0;
7.800000000000003;100.0;99.98321279999986;99.99599999999987;99.99599999999987;99.99599999999987;99.99599999999987;99.99599999999987;99.99599999999987;99.98321279999986;99.99599999999987;99.96995199999986;99.99599999999987;99.99599999999987;99.99599999999987;99.99599999999987;100.0;100.0;
8.000000000000004;100.0;99.98311279999986;99.99589999999986;99.99589999999986;99.99589999999986;99.99589999999986;99.99589999999986;99.99589999999986;99.98311279999986;99.99589999999986;99.96985199999986;99.99589999999986;99.99589999999986;99.99589999999986;99.99589999999986;100.0;100.0;
8.000000000000004;100.0;99.98311279999986;99.99589999999986;99.99589999999986;99.99589999999986;99.99589999999986;99.99589999999986;99.99589999999986;99.98311279999986;99.99589999999986;99.96985199999986;99.99589999999986;99.99589999999986;99.99589999999986;99.99589999999986;100.0;100.0;
8.200000000000003;100.0;99.98301279999986;99.99579999999986;99.99579999999986;99.99579999999986;99.99579999999986;99.99579999999986;99.99579999999986;99.98301279999986;99.99579999999986;99.96975199999986;99.99579999999986;99.99579999999986;99.99579999999986;99.99579999999986;100.0;100.0;
8.400000000000002;100.0;99.98291279999985;99.99569999999986;99.99569999999986;99.99569999999986;99.99569999999986;99.99569999999986;99.99569999999986;99.98291279999985;99.99569999999986;99.96965199999985;99.99569999999986;99.99569999999986;99.99569999999986;99.99569999999986;100.0;100.0;
8.600000000000001;100.0;99.98281279999985;99.99559999999985;99.99559999999985;99.99559999999985;99.99559999999985;99.99559999999985;99.99559999999985;99.98281279999985;99.99559999999985;99.96955199999985;99.99559999999985;99.99559999999985;99.99559999999985;99.99559999999985;100.0;100.0;
8.8;100.0;99.98271279999985;99.99549999999985;99.99549999999985;99.99549999999985;99.99549999999985;99.99549999999985;99.99549999999985;99.98271279999985;99.99549999999985;99.96945199999985;99.99549999999985;99.99549999999985;99.99549999999985;99.99549999999985;100.0;100.0;
9.0;100.0;99.98261279999984;99.99539999999985;99.99539999999985;99.99539999999985;99.99539999999985;99.99539999999985;99.99539999999985;99.98261279999984;99.99539999999985;99.96935199999984;99.99539999999985;99.99539999999985;99.99539999999985;99.99539999999985;100.0;100.0;
9.0;100.0;99.98261279999984;99.99539999999985;99.99539999999985;99.99539999999985;99.99539999999985;99.99539999999985;99.99539999999985;99.98261279999984;99.99539999999985;99.96935199999984;99.99539999999985;99.99539999999985;99.99539999999985;99.99539999999985;100.0;100.0;
9.2;100.0;99.98251279999984;99.99529999999984;99.99529999999984;99.99529999999984;99.99529999999984;99.99529999999984;99.99529999999984;99.98251279999984;99.99529999999984;99.96925199999984;99.99529999999984;99.99529999999984;99.99529999999984;99.99529999999984;100.0;100.0;
9.399999999999999;100.0;99.98241279999984;99.99519999999984;99.99519999999984;99.99519999999984;99.99519999999984;99.99519999999984;99.99519999999984;99.98241279999984;99.99519999999984;99.96915199999984;99.99519999999984;99.99519999999984;99.99519999999984;99.99519999999984;100.0;100.0;
9.599999999999998;100.0;99.98231279999983;99.99509999999984;99.99509999999984;99.99509999999984;99.99509999999984;99.99509999999984;99.99509999999984;99.98231279999983;99.99509999999984;99.96905199999983;99.99509999999984;99.99509999999984;99.99509999999984;99.99509999999984;100.0;100.0;
9.799999999999997;100.0;99.98221279999983;99.99499999999983;99.99499999999983;99.99499999999983;99.99499999999983;99.99499999999983;99.99499999999983;99.98221279999983;99.99499999999983;99.96895199999983;99.99499999999983;99.99499999999983;99.99499999999983;99.99499999999983;100.0;100.0;
9.999999999999996;100.0;99.98211279999983;99.99489999999983;99.99489999999983;99.99489999999983;99.99489999999983;99.99489999999983;99.99489999999983;99.98211279999983;99.99489999999983;99.96885199999983;99.99489999999983;99.99489999999983;99.99489999999983;99.99489999999983;100.0;100.0;
9.999999999999996;100.0;99.98211279999983;99.99489999999983;99.99489999999983;99.99489999999983;99.99489999999983;99.99489999999983;99.99489999999983;99.98211279999983;99.99489999999983;99.96885199999983;99.99489999999983;99.99489999999983;99.99489999999983;99.99489999999983;100.0;100.0;
10.199999999999996;100.0;99.98201279999982;99.99479999999983;99.99479999999983;99.99479999999983;99.99479999999983;99.99479999999983;99.99479999999983;99.98201279999982;99.99479999999983;99.96875199999982;99.99479999999983;99.99479999999983;99.99479999999983;99.99479999999983;100.0;100.0;
10.399999999999995;100.0;99.98191279999982;99.99469999999982;99.99469999999982;99.99469999999982;99.99469999999982;99.99469999999982;99.99469999999982;99.98191279999982;99.99469999999982;99.96865199999982;99.99469999999982;99.99469999999982;99.99469999999982;99.99469999999982;100.0;100.0;
10.599999999999994;100.0;99.98181279999982;99.99459999999982;99.99459999999982;99.99459999999982;99.99459999999982;99.99459999999982;99.99459999999982;99.98181279999982;99.99459999999982;99.96855199999982;99.99459999999982;99.99459999999982;99.99459999999982;99.99459999999982;100.0;100.0;
10.799999999999994;100.0;99.98171279999981;99.99449999999982;99.99449999999982;99.99449999999982;99.99449999999982;99.99449999999982;99.99449999999982;99.98171279999981;99.99449999999982;99.96845199999981;99.99449999999982;99.99449999999982;99.99449999999982;99.99449999999982;100.0;100.0;
10.999999999999993;100.0;99.98161279999981;99.99439999999981;99.99439999999981;99.99439999999981;99.99439999999981;99.99439999999981;99.99439999999981;99.98161279999981;99.99439999999981;99.96835199999981;99.99439999999981;99.99439999999981;99.99439999999981;99.99439999999981;100.0;100.0;
10.999999999999993;100.0;99.98161279999981;99.99439999999981;99.99439999999981;99.99439999999981;99.99439999999981;99.99439999999981;99.99439999999981;99.98161279999981;99.99439999999981;99.96835199999981;99.99439999999981;99.99439999999981;99.99439999999981;99.99439999999981;100.0;100.0;
11.199999999999992;100.0;99.9815127999998;99.99429999999981;99.99429999999981;99.99429999999981;99.99429999999981;99.99429999999981;99.99429999999981;99.9815127999998;99.99429999999981;99.96825199999981;99.99429999999981;99.99429999999981;99.99429999999981;99.99429999999981;100.0;100.0;
11.399999999999991;100.0;99.9814127999998;99.99419999999981;99.99419999999981;99.99419999999981;99.99419999999981;99.99419999999981;99.99419999999981;99.9814127999998;99.99419999999981;99.9681519999998;99.99419999999981;99.99419999999981;99.99419999999981;99.99419999999981;100.0;100.0;
11.59999999999999;100.0;99.9813127999998;99.9940999999998;99.9940999999998;99.9940999999998;99.9940999999998;99.9940999999998;99.9940999999998;99.9813127999998;99.9940999999998;99.9680519999998;99.9940999999998;99.9940999999998;99.9940999999998;99.9940999999998;100.0;100.0;
11.79999999999999;100.0;99.9812127999998;99.9939999999998;99.9939999999998;99.9939999999998;99.9939999999998;99.9939999999998;99.9939999999998;99.9812127999998;99.9939999999998;99.9679519999998;99.9939999999998;99.9939999999998;99.9939999999998;99.9939999999998;100.0;100.0;
11.99999999999999;100.0;99.98111279999979;99.9938999999998;99.9938999999998;99.9938999999998;99.9938999999998;99.9938999999998;99.9938999999998;99.98111279999979;99.9938999999998;99.9678519999998;99.9938999999998;99.9938999999998;99.9938999999998;99.9938999999998;100.0;100.0;
11.99999999999999;100.0;99.98111279999979;99.9938999999998;99.9938999999998;99.9938999999998;99.9938999999998;99.9938999999998;99.9938999999998;99.98111279999979;99.9938999999998;99.9678519999998;99.9938999999998;99.9938999999998;99.9938999999998;99.9938999999998;100.0;100.0;
12.199999999999989;100.0;99.98101279999979;99.9937999999998;99.9937999999998;99.9937999999998;99.9937999999998;99.9937999999998;99.9937999999998;99.98101279999979;99.9937999999998;99.96775199999979;99.9937999999998;99.9937999999998;99.9937999999998;99.9937999999998;100.0;100.0;
12.399999999999988;100.0;99.98091279999979;99.99369999999979;99.99369999999979;99.99369999999979;99.99369999999979;99.99369999999979;99.99369999999979;99.98091279999979;99.99369999999979;99.96765199999979;99.99369999999979;99.99369999999979;99.99369999999979;99.99369999999979;100.0;100.0;
12.599999999999987;100.0;99.98081279999978;99.99359999999979;99.99359999999979;99.99359999999979;99.99359999999979;99.99359999999979;99.99359999999979;99.98081279999978;99.99359999999979;99.96755199999978;99.99359999999979;99.99359999999979;99.99359999999979;99.99359999999979;100.0;100.0;
12.799999999999986;100.0;99.98071279999978;99.99349999999978;99.99349999999978;99.99349999999978;99.99349999999978;99.99349999999978;99.99349999999978;99.98071279999978;99.99349999999978;99.96745199999978;99.99349999999978;99.99349999999978;99.99349999999978;99.99349999999978;100.0;100.0;
12.999999999999986;100.0;99.98061279999978;99.99339999999978;99.99339999999978;99.99339999999978;99.99339999999978;99.99339999999978;99.99339999999978;99.98061279999978;99.99339999999978;99.96735199999978;99.99339999999978;99.99339999999978;99.99339999999978;99.99339999999978;100.0;100.0;
12.999999999999986;100.0;99.98061279999978;99.99339999999978;99.99339999999978;99.99339999999978;99.99339999999978;99.99339999999978;99.99339999999978;99.98061279999978;99.99339999999978;99.96735199999978;99.99339999999978;99.99339999999978;99.99339999999978;99.99339999999978;100.0;100.0;
13.199999999999985;100.0;99.98051279999977;99.99329999999978;99.99329999999978;99.99329999999978;99.99329999999978;99.99329999999978;99.99329999999978;99.98051279999977;99.99329999999978;99.96725199999977;99.99329999999978;99.99329999999978;99.99329999999978;99.99329999999978;100.0;100.0;
13.199999999999985;100.0;99.98051279999977;99.99329999999978;99.99329999999978;99.98003919999978;99.99329999999978;99.99329999999978;99.99329999999978;99.98051279999977;99.99329999999978;99.96725199999977;99.99329999999978;99.99329999999978;99.99329999999978;99.99329999999978;100.0;100.0;
13.22383466666665;100.0;99.98051279999977;99.99329999999978;99.99329999999978;99.98003919999978;99.99329999999978;99.99329999999978;99.99329999999978;99.98051279999977;99.99329999999978;99.96725199999977;99.99329999999978;99.99329999999978;99.99329999999978;99.99329999999978;100.0;100.0;
13.399999999999984;100.0;99.98041279999977;99.99319999999977;99.99319999999977;99.97993919999978;99.99319999999977;99.99319999999977;99.99319999999977;99.98041279999977;99.99319999999977;99.96715199999977;99.99319999999977;99.99319999999977;99.99319999999977;99.99319999999977;100.0;100.0;
13.599999999999984;100.0;99.98031279999977;99.99309999999977;99.99309999999977;99.97983919999977;99.99309999999977;99.99309999999977;99.99309999999977;99.98031279999977;99.99309999999977;99.96705199999977;99.99309999999977;99.99309999999977;99.99309999999977;99.99309999999977;100.0;100.0;
13.799999999999983;100.0;99.98021279999976;99.99299999999977;99.99299999999977;99.97973919999977;99.99299999999977;99.99299999999977;99.99299999999977;99.98021279999976;99.99299999999977;99.96695199999976;99.99299999999977;99.99299999999977;99.99299999999977;99.99299999999977;100.0;100.0;
13.999999999999982;100.0;99.98011279999976;99.99289999999976;99.99289999999976;99.97963919999977;99.99289999999976;99.99289999999976;99.99289999999976;99.98011279999976;99.99289999999976;99.96685199999976;99.99289999999976;99.99289999999976;99.99289999999976;99.99289999999976;100.0;100.0;
13.999999999999982;100.0;99.98011279999976;99.99289999999976;99.99289999999976;99.97963919999977;99.99289999999976;99.99289999999976;99.99289999999976;99.98011279999976;99.99289999999976;99.96685199999976;99.99289999999976;99.99289999999976;99.99289999999976;99.99289999999976;100.0;100.0;
14.199999999999982;100.0;99.98001279999976;99.99279999999976;99.99279999999976;99.97953919999976;99.99279999999976;99.99279999999976;99.99279999999976;99.98001279999976;99.99279999999976;99.96675199999976;99.99279999999976;99.99279999999976;99.99279999999976;99.99279999999976;100.0;100.0;
14.39999999999998;100.0;99.97991279999975;99.99269999999976;99.99269999999976;99.97943919999976;99.99269999999976;99.99269999999976;99.99269999999976;99.97991279999975;99.99269999999976;99.96665199999975;99.99269999999976;99.99269999999976;99.99269999999976;99.99269999999976;100.0;100.0;
14.59999999999998;100.0;99.97981279999975;99.99259999999975;99.99259999999975;99.97933919999976;99.99259999999975;99.99259999999975;99.99259999999975;99.97981279999975;99.99259999999975;99.96655199999975;99.99259999999975;99.99259999999975;99.99259999999975;99.99259999999975;100.0;100.0;
14.79999999999998;100.0;99.97971279999975;99.99249999999975;99.99249999999975;99.97923919999975;99.99249999999975;99.99249999999975;99.99249999999975;99.97971279999975;99.99249999999975;99.96645199999975;99.99249999999975;99.99249999999975;99.99249999999975;99.99249999999975;100.0;100.0;
14.999999999999979;100.0;99.97961279999974;99.99239999999975;99.99239999999975;99.97913919999975;99.99239999999975;99.99239999999975;99.99239999999975;99.97961279999974;99.99239999999975;99.96635199999974;99.99239999999975;99.99239999999975;99.99239999999975;99.99239999999975;100.0;100.0;
14.999999999999979;100.0;99.97961279999974;99.99239999999975;99.99239999999975;99.97913919999975;99.99239999999975;99.99239999999975;99.99239999999975;99.97961279999974;99.99239999999975;99.96635199999974;99.99239999999975;99.99239999999975;99.99239999999975;99.99239999999975;100.0;100.0;
15.199999999999978;100.0;99.97951279999974;99.99229999999974;99.99229999999974;99.97903919999975;99.99229999999974;99.99229999999974;99.99229999999974;99.97951279999974;99.99229999999974;99.96625199999974;99.99229999999974;99.99229999999974;99.99229999999974;99.99229999999974;100.0;100.0;
15.199999999999978;100.0;99.97951279999974;99.99229999999974;99.99229999999974;99.96530479999974;99.99229999999974;99.99229999999974;99.99229999999974;99.97951279999974;99.99229999999974;99.96625199999974;99.99229999999974;99.99229999999974;99.99229999999974;99.99229999999974;100.0;100.0;
15.224923999999978;100.0;99.97951279999974;99.99229999999974;99.99229999999974;99.96530479999974;99.99229999999974;99.99229999999974;99.99229999999974;99.97951279999974;99.99229999999974;99.96625199999974;99.99229999999974;99.99229999999974;99.99229999999974;99.99229999999974;100.0;100.0;
15.399999999999979;100.0;99.97941279999974;99.99219999999974;99.99219999999974;99.96520479999974;99.99219999999974;99.99219999999974;99.99219999999974;99.97941279999974;99.99219999999974;99.96615199999974;99.99219999999974;99.99219999999974;99.99219999999974;99.99219999999974;100.0;100.0;
15.599999999999978;100.0;99.97931279999973;99.99209999999974;99.99209999999974;99.96510479999974;99.99209999999974;99.99209999999974;99.99209999999974;99.97931279999973;99.99209999999974;99.96605199999973;99.99209999999974;99.99209999999974;99.99209999999974;99.99209999999974;100.0;100.0;
15.799999999999978;100.0;99.97921279999973;99.99199999999973;99.99199999999973;99.96500479999973;99.99199999999973;99.99199999999973;99.99199999999973;99.97921279999973;99.99199999999973;99.96595199999973;99.99199999999973;99.99199999999973;99.99199999999973;99.99199999999973;100.0;100.0;
15.999999999999977;100.0;99.97911279999973;99.99189999999973;99.99189999999973;99.96490479999973;99.99189999999973;99.99189999999973;99.99189999999973;99.97911279999973;99.99189999999973;99.96585199999973;99.99189999999973;99.99189999999973;99.99189999999973;99.99189999999973;100.0;100.0;
15.999999999999977;100.0;99.97911279999973;99.99189999999973;99.99189999999973;99.96490479999973;99.99189999999973;99.99189999999973;99.99189999999973;99.97911279999973;99.99189999999973;99.96585199999973;99.99189999999973;99.99189999999973;99.99189999999973;99.99189999999973;100.0;100.0;
